0	8.50069e-48	1.56352e-46	2.75824e-45	4.67654e-44	7.62053e-43	1.19349e-41	1.79648e-40	2.59898e-39	3.6138e-38	4.82955e-37	6.20345e-36	7.65856e-35	9.08763e-34	1.03644e-32	1.13615e-31	1.19708e-30	1.21229e-29	1.18003e-28	1.10404e-27	9.92837e-27	8.58183e-26	7.13002e-25	5.69393e-24	4.37064e-23	3.22472e-22	2.28694e-21	1.55895e-20	1.02148e-19	6.43345e-19	3.89473e-18	2.26637e-17	1.26767e-16	6.81557e-16	3.52225e-15	1.74969e-14	8.35457e-14	3.83451e-13	1.69168e-12	7.17379e-12	2.92417e-11	1.14572e-10	4.31495e-10	1.56205e-09	5.43544e-09	1.818e-08	5.84487e-08	1.80623e-07	5.36527e-07	1.53189e-06	4.20415e-06	1.10904e-05	2.81209e-05	6.85371e-05	0.000160559	0.000361541	0.000782511	0.00162792	0.00325527	0.00625673	0.0115589	0.0205254	0.0350326	0.0574722	0.090625	0.137354	0.200096	0.280179	0.377082	0.487794	0.606511	0.724837	0.832611	0.919271	0.975539	0.99505	0.975539	0.919271	0.832611	0.724837	0.606511	0.487794	0.377082	0.280179	0.200096	0.137354	0.090625	0.0574722	0.0350326	0.0205254	0.0115589	0.00625673	0.00325527	0.00162792	0.000782511	0.000361541	0.000160559	6.85371e-05	2.81209e-05	1.10904e-05	4.20415e-06	1.53189e-06	5.36527e-07	1.80623e-07	5.84487e-08	1.818e-08	5.43544e-09	1.56205e-09	4.31495e-10	1.14572e-10	2.92417e-11	7.17379e-12	1.69168e-12	3.83451e-13	8.35457e-14	1.74969e-14	3.52225e-15	6.81557e-16	1.26767e-16	2.26637e-17	3.89473e-18	6.43345e-19	1.02148e-19	1.55895e-20	2.28694e-21	3.22472e-22	4.37064e-23	5.69393e-24	7.13002e-25	8.58183e-26	9.92837e-27	1.10404e-27	1.18003e-28	1.21229e-29	1.19708e-30	1.13615e-31	1.03644e-32	9.08763e-34	7.65856e-35	6.20345e-36	4.82955e-37	3.6138e-38	2.59898e-39	1.79648e-40	1.19349e-41	7.62053e-43	4.67654e-44	2.75824e-45	1.56352e-46	8.50069e-48	0	
0	2.57753e-47	4.60488e-46	7.8884e-45	1.29916e-43	2.05706e-42	3.13148e-41	4.58325e-40	6.4495e-39	8.72592e-38	1.1351e-36	1.41972e-35	1.70734e-34	1.9742e-33	2.19493e-32	2.34646e-31	2.41198e-30	2.384e-29	2.26577e-28	2.07064e-27	1.81961e-26	1.53759e-25	1.24938e-24	9.76205e-24	7.33476e-23	5.29945e-22	3.68196e-21	2.45998e-20	1.58049e-19	9.76472e-19	5.80148e-18	3.31459e-17	1.8211e-16	9.6217e-16	4.8886e-15	2.38853e-14	1.12226e-13	5.07075e-13	2.20326e-12	9.20603e-12	3.69909e-11	1.42932e-10	5.31101e-10	1.89774e-09	6.52086e-09	2.15468e-08	6.84648e-08	2.09198e-07	6.14685e-07	1.7368e-06	4.71896e-06	1.23294e-05	3.09766e-05	7.48375e-05	0.000173859	0.000388387	0.000834298	0.00172331	0.00342287	0.0065373	0.0120057	0.0212009	0.0359995	0.0587779	0.0922794	0.139305	0.202208	0.282228	0.378764	0.488769	0.606462	0.723551	0.830038	0.915568	0.97106	0.990296	0.97106	0.915568	0.830038	0.723551	0.606462	0.488769	0.378764	0.282228	0.202208	0.139305	0.0922794	0.0587779	0.0359995	0.0212009	0.0120057	0.0065373	0.00342287	0.00172331	0.000834298	0.000388387	0.000173859	7.48375e-05	3.09766e-05	1.23294e-05	4.71896e-06	1.7368e-06	6.14685e-07	2.09198e-07	6.84648e-08	2.15468e-08	6.52086e-09	1.89774e-09	5.31101e-10	1.42932e-10	3.69909e-11	9.20603e-12	2.20326e-12	5.07075e-13	1.12226e-13	2.38853e-14	4.8886e-15	9.6217e-16	1.8211e-16	3.31459e-17	5.80148e-18	9.76472e-19	1.58049e-19	2.45998e-20	3.68196e-21	5.29945e-22	7.33476e-23	9.76205e-24	1.24938e-24	1.53759e-25	1.81961e-26	2.07064e-27	2.26577e-28	2.384e-29	2.41198e-30	2.34646e-31	2.19493e-32	1.9742e-33	1.70734e-34	1.41972e-35	1.1351e-36	8.72592e-38	6.4495e-39	4.58325e-40	3.13148e-41	2.05706e-42	1.29916e-43	7.8884e-45	4.60488e-46	2.57753e-47	0	
0	7.64606e-47	1.32703e-45	2.20851e-44	3.53477e-43	5.44101e-42	8.05494e-41	1.14688e-39	1.57056e-38	2.06861e-37	2.62058e-36	3.19317e-35	3.74246e-34	4.21901e-33	4.57498e-32	4.772e-31	4.78794e-30	4.62107e-29	4.29029e-28	3.83166e-27	3.29191e-26	2.72068e-25	2.1631e-24	1.65445e-23	1.21733e-22	8.61685e-22	5.86781e-21	3.84409e-20	2.42273e-19	1.46897e-18	8.56874e-18	4.80863e-17	2.59613e-16	1.34845e-15	6.73823e-15	3.23936e-14	1.49823e-13	6.66651e-13	2.85379e-12	1.1753e-11	4.65667e-11	1.77501e-10	6.50919e-10	2.29641e-09	7.79408e-09	2.54491e-08	7.99414e-08	2.41578e-07	7.0231e-07	1.96418e-06	5.28462e-06	1.3678e-05	3.40569e-05	8.1575e-05	0.000187965	0.000416639	0.000888392	0.00182224	0.00359554	0.00682453	0.0124604	0.0218844	0.0369728	0.0600857	0.0939286	0.141241	0.204295	0.284241	0.380406	0.489706	0.606388	0.722258	0.827483	0.911906	0.96664	0.985606	0.96664	0.911906	0.827483	0.722258	0.606388	0.489706	0.380406	0.284241	0.204295	0.141241	0.0939286	0.0600857	0.0369728	0.0218844	0.0124604	0.00682453	0.00359554	0.00182224	0.000888392	0.000416639	0.000187965	8.1575e-05	3.40569e-05	1.3678e-05	5.28462e-06	1.96418e-06	7.0231e-07	2.41578e-07	7.99414e-08	2.54491e-08	7.79408e-09	2.29641e-09	6.50919e-10	1.77501e-10	4.65667e-11	1.1753e-11	2.85379e-12	6.66651e-13	1.49823e-13	3.23936e-14	6.73823e-15	1.34845e-15	2.59613e-16	4.80863e-17	8.56874e-18	1.46897e-18	2.42273e-19	3.84409e-20	5.86781e-21	8.61685e-22	1.21733e-22	1.65445e-23	2.1631e-24	2.72068e-25	3.29191e-26	3.83166e-27	4.29029e-28	4.62107e-29	4.78794e-30	4.772e-31	4.57498e-32	4.21901e-33	3.74246e-34	3.19317e-35	2.62058e-36	2.06861e-37	1.57056e-38	1.14688e-39	8.05494e-41	5.44101e-42	3.53477e-43	2.20851e-44	1.32703e-45	7.64606e-47	0	
0	2.21958e-46	3.74381e-45	6.05594e-44	9.42406e-43	1.4109e-41	2.03221e-40	2.81621e-39	3.75487e-38	4.81692e-37	5.94562e-36	7.06138e-35	8.06965e-34	8.87365e-33	9.38947e-32	9.56047e-31	9.36754e-30	8.83258e-29	8.01443e-28	6.99823e-27	5.88087e-26	4.75595e-25	3.70155e-24	2.77258e-23	1.99869e-22	1.38666e-21	9.25904e-21	5.95023e-20	3.68025e-19	2.19079e-18	1.25518e-17	6.9214e-17	3.6734e-16	1.87641e-15	9.22519e-15	4.36526e-14	1.98808e-13	8.7145e-13	3.67653e-12	1.49286e-11	5.83424e-11	2.19448e-10	7.94432e-10	2.76796e-09	9.28192e-09	2.99562e-08	9.30475e-08	2.78156e-07	8.00262e-07	2.21582e-06	5.9046e-06	1.51425e-05	3.73723e-05	8.87655e-05	0.000202898	0.000446318	0.000944802	0.0019247	0.00377318	0.0071182	0.0129225	0.0225754	0.0379515	0.0613942	0.095571	0.14316	0.206354	0.286218	0.382006	0.490605	0.606288	0.720959	0.824946	0.908286	0.96228	0.980982	0.96228	0.908286	0.824946	0.720959	0.606288	0.490605	0.382006	0.286218	0.206354	0.14316	0.095571	0.0613942	0.0379515	0.0225754	0.0129225	0.0071182	0.00377318	0.0019247	0.000944802	0.000446318	0.000202898	8.87655e-05	3.73723e-05	1.51425e-05	5.9046e-06	2.21582e-06	8.00262e-07	2.78156e-07	9.30475e-08	2.99562e-08	9.28192e-09	2.76796e-09	7.94432e-10	2.19448e-10	5.83424e-11	1.49286e-11	3.67653e-12	8.7145e-13	1.98808e-13	4.36526e-14	9.22519e-15	1.87641e-15	3.6734e-16	6.9214e-17	1.25518e-17	2.19079e-18	3.68025e-19	5.95023e-20	9.25904e-21	1.38666e-21	1.99869e-22	2.77258e-23	3.70155e-24	4.75595e-25	5.88087e-26	6.99823e-27	8.01443e-28	8.83258e-29	9.36754e-30	9.56047e-31	9.38947e-32	8.87365e-33	8.06965e-34	7.06138e-35	5.94562e-36	4.81692e-37	3.75487e-38	2.81621e-39	2.03221e-40	1.4109e-41	9.42406e-43	6.05594e-44	3.74381e-45	2.21958e-46	0	
0	6.30807e-46	1.03451e-44	1.62726e-43	2.46328e-42	3.58855e-41	5.03139e-40	6.78941e-39	8.81789e-38	1.10229e-36	1.3263e-35	1.53607e-34	1.71244e-33	1.83766e-32	1.89833e-31	1.88774e-30	1.80714e-29	1.66543e-28	1.47759e-27	1.26208e-26	1.03783e-25	8.21653e-25	6.26288e-24	4.59611e-23	3.24747e-22	2.20924e-21	1.44706e-20	9.12607e-20	5.54162e-19	3.24002e-18	1.82399e-17	9.88687e-17	5.16015e-16	2.59318e-15	1.25479e-14	5.84621e-14	2.62269e-13	1.13289e-12	4.71184e-12	1.88694e-11	7.27594e-11	2.70134e-10	9.65662e-10	3.32373e-09	1.10148e-08	3.51457e-08	1.07972e-07	3.19366e-07	9.09494e-07	2.49368e-06	6.58274e-06	1.67299e-05	4.09348e-05	9.64281e-05	0.000218685	0.000477459	0.00100357	0.00203071	0.00395581	0.00741827	0.013392	0.0232735	0.0389354	0.0627033	0.0972065	0.145063	0.208387	0.288159	0.383568	0.491468	0.606164	0.719656	0.822429	0.904708	0.957977	0.976422	0.957977	0.904708	0.822429	0.719656	0.606164	0.491468	0.383568	0.288159	0.208387	0.145063	0.0972065	0.0627033	0.0389354	0.0232735	0.013392	0.00741827	0.00395581	0.00203071	0.00100357	0.000477459	0.000218685	9.64281e-05	4.09348e-05	1.67299e-05	6.58274e-06	2.49368e-06	9.09494e-07	3.19366e-07	1.07972e-07	3.51457e-08	1.10148e-08	3.32373e-09	9.65662e-10	2.70134e-10	7.27594e-11	1.88694e-11	4.71184e-12	1.13289e-12	2.62269e-13	5.84621e-14	1.25479e-14	2.59318e-15	5.16015e-16	9.88687e-17	1.82399e-17	3.24002e-18	5.54162e-19	9.12607e-20	1.44706e-20	2.20924e-21	3.24747e-22	4.59611e-23	6.26288e-24	8.21653e-25	1.03783e-25	1.26208e-26	1.47759e-27	1.66543e-28	1.80714e-29	1.88774e-30	1.89833e-31	1.83766e-32	1.71244e-33	1.53607e-34	1.3263e-35	1.10229e-36	8.81789e-38	6.78941e-39	5.03139e-40	3.58855e-41	2.46328e-42	1.62726e-43	1.03451e-44	6.30807e-46	0	
0	1.75602e-45	2.80135e-44	4.28693e-43	6.31546e-42	8.957e-41	1.22302e-39	1.6078e-38	2.03504e-37	2.48011e-36	2.9103e-35	3.28843e-34	3.57797e-33	3.7488e-32	3.78241e-31	3.67517e-30	3.43898e-29	3.0991e-28	2.68971e-27	2.24826e-26	1.80997e-25	1.40342e-24	1.0481e-23	7.53912e-23	5.22338e-22	3.48578e-21	2.24064e-20	1.38731e-19	8.27378e-19	4.75304e-18	2.63013e-17	1.40192e-16	7.198e-16	3.55995e-15	1.69597e-14	7.78284e-14	3.44034e-13	1.46489e-12	6.00829e-12	2.37375e-11	9.03346e-11	3.31136e-10	1.1692e-09	3.97645e-09	1.30264e-08	4.11029e-08	1.2492e-07	3.65677e-07	1.03102e-06	2.79984e-06	7.32304e-06	1.84474e-05	4.47568e-05	0.000104582	0.000235355	0.000510097	0.00106473	0.00214031	0.00414341	0.00772468	0.0138688	0.0239786	0.039924	0.0640125	0.0988348	0.146949	0.210392	0.290065	0.38509	0.492296	0.606017	0.718349	0.81993	0.901172	0.953732	0.971925	0.953732	0.901172	0.81993	0.718349	0.606017	0.492296	0.38509	0.290065	0.210392	0.146949	0.0988348	0.0640125	0.039924	0.0239786	0.0138688	0.00772468	0.00414341	0.00214031	0.00106473	0.000510097	0.000235355	0.000104582	4.47568e-05	1.84474e-05	7.32304e-06	2.79984e-06	1.03102e-06	3.65677e-07	1.2492e-07	4.11029e-08	1.30264e-08	3.97645e-09	1.1692e-09	3.31136e-10	9.03346e-11	2.37375e-11	6.00829e-12	1.46489e-12	3.44034e-13	7.78284e-14	1.69597e-14	3.55995e-15	7.198e-16	1.40192e-16	2.63013e-17	4.75304e-18	8.27378e-19	1.38731e-19	2.24064e-20	3.48578e-21	5.22338e-22	7.53912e-23	1.0481e-23	1.40342e-24	1.80997e-25	2.24826e-26	2.68971e-27	3.0991e-28	3.43898e-29	3.67517e-30	3.78241e-31	3.7488e-32	3.57797e-33	3.28843e-34	2.9103e-35	2.48011e-36	2.03504e-37	1.6078e-38	1.22302e-39	8.957e-41	6.31546e-42	4.28693e-43	2.80135e-44	1.75602e-45	0	
0	4.79057e-45	7.43746e-44	1.10781e-42	1.58901e-41	2.19502e-40	2.92021e-39	3.74171e-38	4.61768e-37	5.48895e-36	6.28467e-35	6.93135e-34	7.36394e-33	7.53656e-32	7.43053e-31	7.05769e-30	6.45825e-29	5.6936e-28	4.83605e-27	3.95763e-26	3.12056e-25	2.37077e-24	1.73546e-23	1.2241e-22	8.3196e-22	5.44852e-21	3.43835e-20	2.09084e-19	1.22517e-18	6.91804e-18	3.76426e-17	1.97374e-16	9.97272e-16	4.85573e-15	2.27831e-14	1.03011e-13	4.48821e-13	1.88441e-12	7.6241e-12	2.97243e-11	1.11671e-10	4.04269e-10	1.41026e-09	4.74048e-09	1.53544e-08	4.79215e-08	1.44114e-07	4.17593e-07	1.16592e-06	3.13649e-06	8.12968e-06	2.03026e-05	4.88507e-05	0.000113247	0.000252935	0.000544267	0.00112832	0.00225351	0.00433599	0.00803737	0.0143526	0.0246904	0.0409172	0.0653215	0.100456	0.148818	0.212371	0.291937	0.386575	0.49309	0.605847	0.717038	0.81745	0.897675	0.949542	0.967489	0.949542	0.897675	0.81745	0.717038	0.605847	0.49309	0.386575	0.291937	0.212371	0.148818	0.100456	0.0653215	0.0409172	0.0246904	0.0143526	0.00803737	0.00433599	0.00225351	0.00112832	0.000544267	0.000252935	0.000113247	4.88507e-05	2.03026e-05	8.12968e-06	3.13649e-06	1.16592e-06	4.17593e-07	1.44114e-07	4.79215e-08	1.53544e-08	4.74048e-09	1.41026e-09	4.04269e-10	1.11671e-10	2.97243e-11	7.6241e-12	1.88441e-12	4.48821e-13	1.03011e-13	2.27831e-14	4.85573e-15	9.97272e-16	1.97374e-16	3.76426e-17	6.91804e-18	1.22517e-18	2.09084e-19	3.43835e-20	5.44852e-21	8.3196e-22	1.2241e-22	1.73546e-23	2.37077e-24	3.12056e-25	3.95763e-26	4.83605e-27	5.6936e-28	6.45825e-29	7.05769e-30	7.43053e-31	7.53656e-32	7.36394e-33	6.93135e-34	6.28467e-35	5.48895e-36	4.61768e-37	3.74171e-38	2.92021e-39	2.19502e-40	1.58901e-41	1.10781e-42	7.43746e-44	4.79057e-45	0	
0	1.28139e-44	1.93696e-43	2.80944e-42	3.92545e-41	5.28391e-40	6.85231e-39	8.56154e-38	1.03067e-36	1.1955e-35	1.33619e-34	1.43909e-33	1.49356e-32	1.49379e-31	1.4398e-30	1.33744e-29	1.19734e-28	1.03311e-27	8.59159e-27	6.88664e-26	5.32058e-25	3.96222e-24	2.84417e-23	1.96796e-22	1.3126e-21	8.43925e-21	5.23048e-20	3.12499e-19	1.79983e-18	9.99287e-18	5.34848e-17	2.75965e-16	1.37266e-15	6.58194e-15	3.04251e-14	1.35579e-13	5.82424e-13	2.41193e-12	9.62876e-12	3.70554e-11	1.37469e-10	4.91614e-10	1.69476e-09	5.63184e-09	1.80404e-08	5.57042e-08	1.65795e-07	4.75651e-07	1.31533e-06	3.5059e-06	9.00698e-06	2.23031e-05	5.32294e-05	0.000122442	0.000271451	0.000580003	0.00119437	0.00237034	0.00453354	0.00835628	0.0148433	0.0254087	0.0419145	0.06663	0.102069	0.15067	0.214323	0.293774	0.388022	0.49385	0.605655	0.715723	0.814989	0.894218	0.945407	0.963113	0.945407	0.894218	0.814989	0.715723	0.605655	0.49385	0.388022	0.293774	0.214323	0.15067	0.102069	0.06663	0.0419145	0.0254087	0.0148433	0.00835628	0.00453354	0.00237034	0.00119437	0.000580003	0.000271451	0.000122442	5.32294e-05	2.23031e-05	9.00698e-06	3.5059e-06	1.31533e-06	4.75651e-07	1.65795e-07	5.57042e-08	1.80404e-08	5.63184e-09	1.69476e-09	4.91614e-10	1.37469e-10	3.70554e-11	9.62876e-12	2.41193e-12	5.82424e-13	1.35579e-13	3.04251e-14	6.58194e-15	1.37266e-15	2.75965e-16	5.34848e-17	9.99287e-18	1.79983e-18	3.12499e-19	5.23048e-20	8.43925e-21	1.3126e-21	1.96796e-22	2.84417e-23	3.96222e-24	5.32058e-25	6.88664e-26	8.59159e-27	1.03311e-27	1.19734e-28	1.33744e-29	1.4398e-30	1.49379e-31	1.49356e-32	1.43909e-33	1.33619e-34	1.1955e-35	1.03067e-36	8.56154e-38	6.85231e-39	5.28391e-40	3.92545e-41	2.80944e-42	1.93696e-43	1.28139e-44	0	
0	3.36219e-44	4.95071e-43	6.99556e-42	9.52568e-41	1.25002e-39	1.58089e-38	1.92696e-37	2.26386e-36	2.56359e-35	2.79826e-34	2.94433e-33	2.98647e-32	2.92026e-31	2.7529e-30	2.50196e-29	2.19233e-28	1.85216e-27	1.50872e-26	1.18499e-25	8.9743e-25	6.5536e-24	4.61489e-23	3.13367e-22	2.05194e-21	1.29568e-20	7.88978e-20	4.63305e-19	2.62367e-18	1.43284e-17	7.54623e-17	3.83277e-16	1.87735e-15	8.86802e-15	4.03979e-14	1.77477e-13	7.51917e-13	3.07216e-12	1.21049e-11	4.59954e-11	1.6854e-10	5.95556e-10	2.02939e-09	6.66849e-09	2.11301e-08	6.45629e-08	1.90223e-07	5.40427e-07	1.48045e-06	3.91048e-06	9.95943e-06	2.44569e-05	5.79056e-05	0.000132186	0.000290931	0.000617336	0.00126292	0.00249082	0.00473605	0.00868134	0.0153408	0.0261333	0.0429158	0.0679377	0.103674	0.152505	0.216249	0.295578	0.389433	0.494578	0.605443	0.714406	0.812546	0.890799	0.941325	0.958796	0.941325	0.890799	0.812546	0.714406	0.605443	0.494578	0.389433	0.295578	0.216249	0.152505	0.103674	0.0679377	0.0429158	0.0261333	0.0153408	0.00868134	0.00473605	0.00249082	0.00126292	0.000617336	0.000290931	0.000132186	5.79056e-05	2.44569e-05	9.95943e-06	3.91048e-06	1.48045e-06	5.40427e-07	1.90223e-07	6.45629e-08	2.11301e-08	6.66849e-09	2.02939e-09	5.95556e-10	1.6854e-10	4.59954e-11	1.21049e-11	3.07216e-12	7.51917e-13	1.77477e-13	4.03979e-14	8.86802e-15	1.87735e-15	3.83277e-16	7.54623e-17	1.43284e-17	2.62367e-18	4.63305e-19	7.88978e-20	1.29568e-20	2.05194e-21	3.13367e-22	4.61489e-23	6.5536e-24	8.9743e-25	1.18499e-25	1.50872e-26	1.85216e-27	2.19233e-28	2.50196e-29	2.7529e-30	2.92026e-31	2.98647e-32	2.94433e-33	2.79826e-34	2.56359e-35	2.26386e-36	1.92696e-37	1.58089e-38	1.25002e-39	9.52568e-41	6.99556e-42	4.95071e-43	3.36219e-44	0	
0	8.65801e-44	1.24242e-42	1.7111e-41	2.27169e-40	2.90749e-39	3.5876e-38	4.26804e-37	4.89564e-36	5.41462e-35	5.7746e-34	5.93869e-33	5.88967e-32	5.633e-31	5.19581e-30	4.62218e-29	3.96584e-28	3.28195e-27	2.61969e-26	2.01698e-25	1.49795e-24	1.07312e-23	7.41591e-23	4.94372e-22	3.17924e-21	1.97234e-20	1.18041e-19	6.8153e-19	3.79612e-18	2.03986e-17	1.05748e-16	5.28876e-16	2.5518e-15	1.18783e-14	5.33422e-14	2.31099e-13	9.65905e-13	3.89471e-12	1.51502e-11	5.68537e-11	2.05822e-10	7.1881e-10	2.42168e-09	7.87039e-09	2.46743e-08	7.46199e-08	2.1768e-07	6.12535e-07	1.66257e-06	4.35273e-06	1.09917e-05	2.67719e-05	6.28927e-05	0.000142501	0.000311401	0.0006563	0.001334	0.00261498	0.00494349	0.00901249	0.015845	0.026864	0.0439207	0.0692442	0.10527	0.154323	0.218149	0.297348	0.390809	0.495275	0.605211	0.713086	0.810121	0.887419	0.937295	0.954536	0.937295	0.887419	0.810121	0.713086	0.605211	0.495275	0.390809	0.297348	0.218149	0.154323	0.10527	0.0692442	0.0439207	0.026864	0.015845	0.00901249	0.00494349	0.00261498	0.001334	0.0006563	0.000311401	0.000142501	6.28927e-05	2.67719e-05	1.09917e-05	4.35273e-06	1.66257e-06	6.12535e-07	2.1768e-07	7.46199e-08	2.46743e-08	7.87039e-09	2.42168e-09	7.1881e-10	2.05822e-10	5.68537e-11	1.51502e-11	3.89471e-12	9.65905e-13	2.31099e-13	5.33422e-14	1.18783e-14	2.5518e-15	5.28876e-16	1.05748e-16	2.03986e-17	3.79612e-18	6.8153e-19	1.18041e-19	1.97234e-20	3.17924e-21	4.94372e-22	7.41591e-23	1.07312e-23	1.49795e-24	2.01698e-25	2.61969e-26	3.28195e-27	3.96584e-28	4.62218e-29	5.19581e-30	5.633e-31	5.88967e-32	5.93869e-33	5.7746e-34	5.41462e-35	4.89564e-36	4.26804e-37	3.5876e-38	2.90749e-39	2.27169e-40	1.7111e-41	1.24242e-42	8.65801e-44	0	
